#{"t_start": 1784297168.2210674, "env_id": "LunarLander-v3"}
r,l,t
236.08763,287,95.274318
68.779802,1000,95.716646
153.833039,387,95.893839
216.568005,340,96.345269
1.859661,140,96.382948
-2.416541,145,96.422578
3.110746,240,96.49131
181.9578,570,96.782654
-37.140851,147,96.821106
120.726318,1000,97.576298
162.150796,414,97.725326
157.53282,328,97.838187
219.792707,381,98.005131
-31.405126,286,98.093391
-32.130234,213,98.471243
-38.899665,292,98.565822
52.735782,1000,99.424853
248.951751,322,99.547154
203.096033,238,99.617037
-30.485824,152,99.968042
62.188524,1000,100.533222
255.209796,312,100.632215
212.033,252,100.705008
169.237483,271,100.793905
81.549814,1000,101.650933
222.657473,277,101.741431
-59.976025,164,101.784243
201.32556,389,101.933177
232.255507,406,102.082266
246.494069,407,102.554145
204.61015,415,102.684826
209.34188,299,102.79461
230.761768,324,102.920523
225.753921,221,102.982251
220.580523,280,103.078126
95.558701,1000,103.878851
1.424665,289,103.971447
-159.227405,359,104.090257
-26.307077,257,104.173202
261.689998,279,104.58384
269.071961,273,104.673399
156.127138,240,104.751632
-59.139082,153,104.792863
165.62285,979,105.214007
216.335751,334,105.343207
239.830776,295,105.75427
221.883707,315,105.85989
239.784929,320,105.968323
-50.730767,279,106.056752
-46.485991,314,106.156644
177.80803,346,106.285506
-26.397479,152,106.326773
-95.547749,197,106.691856
250.15706,277,106.782304
127.987384,1000,107.285264
114.013531,1000,108.023632
227.696483,320,108.147864
-77.825134,264,108.225873
253.256433,275,108.323925
257.241663,314,108.424984
269.967864,361,108.557365
8.404573,248,108.942344
226.212297,314,109.067934
171.336833,279,109.157336
262.963636,333,109.274535
165.862909,332,109.388274
235.676333,305,109.507257
-39.977561,152,109.548174
11.339,174,109.596345
231.310376,463,110.133433
255.815525,305,110.242705
263.181396,299,110.347284
-52.449575,217,110.411728
-1.301529,156,110.452041
222.943756,280,110.543549
-22.650589,198,110.59811
251.802703,346,111.049169
1.741726,259,111.127018
188.890981,289,111.224787
-31.108542,308,111.323337
254.483069,278,111.419189
227.81385,690,111.760983
182.957302,372,112.21088
213.784364,422,112.374537
237.816925,281,112.964883
5.078413,264,113.04741
97.226373,1000,113.837816
198.619025,290,113.94501
-90.41275,739,114.185677
-11.909998,179,114.235549
223.364419,321,114.350397
-16.765354,179,114.399989
207.147693,383,114.883113
179.264806,390,115.034295
-27.49352,242,115.10902
226.591626,376,115.244215
-35.65028,240,115.314482
-15.876909,181,115.364466
-23.576975,249,115.442267
193.1726,433,115.922992
195.350164,348,116.053791
198.612455,356,116.189009
240.162772,349,116.339116
118.224139,1000,117.094931
225.205858,295,117.193966
239.874917,328,117.320265
-40.169079,193,117.377347
-139.618803,240,117.447774
-59.614212,270,117.533052
175.839165,330,117.654667
216.130038,267,118.058737
18.134661,207,118.122863
-7.295634,203,118.184356
-46.083929,191,118.240597
216.708329,277,118.337386
250.079258,327,118.459907
234.230847,294,118.562802
9.33971,156,118.604795
257.651389,289,119.030751
-19.883115,272,119.129007
114.858862,1000,119.670829
-50.671138,278,119.775554
174.312358,397,119.926991
211.170921,319,120.370321
185.70127,353,120.509974
-47.600626,231,120.587914
213.145691,461,120.801165
-218.974664,245,120.873614
180.173644,399,121.00607
-26.23919,235,121.391984
-92.139813,338,121.508038
-19.511569,159,121.551677
-49.170835,308,121.658807
214.288485,321,121.773238
75.644413,1000,122.709429
-34.420287,213,122.777196
64.470604,1000,123.354482
-22.820347,194,123.408722
230.494171,300,123.516099
191.380496,304,123.941157
-1.990162,224,124.004293
176.317508,374,124.144314
67.121111,1000,124.572366
220.325132,269,124.975344
-73.003823,299,125.076067
87.633735,1000,125.623954
255.242061,329,125.736541
177.780106,833,126.52471
185.089553,551,126.776089
175.017054,408,127.56016
110.24932,1000,128.240785
255.794747,343,128.372072
234.960352,305,128.489226
213.178258,433,128.666806
-106.207924,347,128.777518
231.327132,323,129.220734
243.407177,315,129.328029
219.533812,367,129.470603
-16.939718,267,129.549407
235.272713,374,129.698081
241.162605,354,129.839531
255.432904,310,130.259184
193.201008,337,130.398495
245.690218,305,130.519625
-93.038317,342,130.638609
-4.327769,221,130.707175
208.906371,359,130.849926
209.919532,327,130.96731
103.139879,1000,131.759567
192.907927,361,131.883371
-78.451499,309,131.992055
10.519349,234,132.064643
-7.576631,207,132.125308
63.643958,1000,133.007392
-72.763827,343,133.133704
222.133025,354,133.263913
201.286621,390,133.439293
204.838612,417,133.927047
-49.370452,391,134.059776
203.858963,387,134.217483
263.836315,347,134.357033
282.849083,473,134.558985
-61.349436,321,134.987222
-48.28345,223,135.058411
-114.234864,400,135.224377
252.655237,387,135.374164
234.441097,331,135.505869
174.407974,441,135.672545
236.079094,365,136.141396
-44.071706,247,136.215942
105.0685,1000,136.603603
122.006846,600,137.17792
-45.593169,290,137.27826
7.128315,274,137.364787
235.674885,351,137.496975
238.313683,357,137.630681
222.784344,358,137.759136
-38.349533,329,138.206398
-83.089916,312,138.321025
241.71755,343,138.440503
109.303406,1000,138.863959
80.933051,1000,139.608664
-24.051523,339,139.715892
191.883888,438,139.896179
214.26393,292,139.986455
246.759844,309,140.096749
210.872912,265,140.496902
84.751575,1000,141.04599
186.014774,447,141.231118
-61.563788,351,142.517644
167.129552,508,142.747792
220.962048,362,142.886931
215.278031,370,143.021332
210.953526,366,143.186547
192.436488,376,143.35363
253.173692,331,143.804011
96.956867,1000,144.287984
8.601662,294,144.384548
216.207062,361,144.520023
248.797152,345,144.952348
247.048766,325,145.073368
201.588853,422,145.23461
191.091933,442,145.425232
-52.581554,252,145.509521
177.816494,390,145.980651
241.960195,296,146.080867
192.867074,700,146.432049
-52.213276,312,146.537855
-17.5333,188,146.588751
-122.952033,308,146.686867
145.91506,1000,147.344631
260.897835,291,147.457056
-56.270739,246,147.537261
36.485471,224,147.605888
210.674467,572,148.161992
227.762164,308,148.271225
221.733562,333,148.412574
162.575329,424,148.579414
-6.840173,313,148.708639
231.344248,368,148.849074
179.242916,672,149.544048
251.314,471,149.757978
237.092615,366,149.915611
220.848973,342,150.040313
100.997061,1000,150.813406
215.810567,395,150.950807
98.564981,1000,151.692929
-17.632244,242,152.087562
251.671229,312,152.209354
-47.577351,275,152.300004
67.26943,1000,152.891434
204.416191,404,153.360965
108.019258,1000,153.728868
108.47219,1000,154.404564
-25.09632,281,154.496665
-88.799311,384,154.66262
19.879136,388,154.814787
253.305929,319,154.9191
223.237782,360,155.062344
201.95239,454,155.53727
236.169054,331,155.667412
-86.596118,322,155.773608
228.680992,383,155.916157
72.755976,1000,157.169005
247.027445,309,157.279714
218.980801,322,157.397522
-12.514922,329,157.509079
162.608818,388,157.680557
226.156871,307,157.789072
