#{"t_start": 1784295020.5062742, "env_id": "LunarLander-v3"}
r,l,t
-51.666503,69,4.534159
-285.29573,130,4.567107
-184.050252,202,4.622306
-121.021463,73,4.810746
-133.82899,118,4.842425
-164.821215,156,4.885054
-183.308079,142,4.922165
-301.02639,130,4.955674
-171.370195,157,4.997993
-71.350661,136,5.033229
-81.555268,91,5.056409
-165.635455,96,5.080644
-242.913183,90,5.103581
-241.444729,133,5.138504
-143.878051,130,5.171481
-173.0494,118,5.201552
-281.041677,144,5.239099
-74.056584,76,5.258296
-97.873782,110,5.286177
-33.784822,149,5.325645
-26.77253,169,5.540063
-7.430076,107,5.567951
-39.412447,97,5.592831
-89.921148,94,5.6173
-48.400373,86,5.638572
-72.867641,92,5.661625
-272.435356,134,5.696
3.679071,111,5.724154
-99.077667,111,5.752149
-106.558584,82,5.772472
-130.793982,119,5.803715
-47.397865,88,5.826304
-288.583048,205,5.883827
-340.499665,169,5.928827
-114.313117,82,5.949284
-135.296954,92,5.972941
-193.441111,120,6.004673
-98.318316,149,6.044061
-245.266583,115,6.245024
-315.891111,118,6.276539
-76.788747,120,6.307527
-56.111941,98,6.332801
-149.297883,189,6.385611
-41.210163,99,6.411341
-46.372081,115,6.441652
-43.411223,102,6.468038
-244.548386,143,6.508106
-27.028792,106,6.536736
-183.355424,169,6.582368
-2.794587,115,6.613194
-63.673263,158,6.654485
-70.192668,91,6.678303
-76.065793,180,6.727139
-66.19693,163,6.941714
-117.737783,198,6.997573
-231.802518,222,7.064604
-327.171005,224,7.130682
-50.388402,99,7.156156
-69.428364,158,7.198724
-58.166096,180,7.248162
-3.527185,86,7.269866
-111.721773,165,7.315394
-17.012292,118,7.346608
-70.95064,141,7.383345
-190.274749,125,7.416398
-247.111943,130,7.450377
-12.138785,159,7.493718
-34.96961,192,7.720425
-283.816096,181,7.770721
-96.579006,111,7.799916
-139.479068,124,7.833363
-26.482708,97,7.858126
-15.752083,142,7.896286
-71.113219,140,7.934136
-234.588169,103,7.960363
-55.704319,108,7.988562
-113.853925,164,8.033494
-9.414914,124,8.067553
-213.575411,152,8.108205
-52.85917,166,8.152325
-43.092316,84,8.173827
-226.389933,176,8.392961
-129.043086,198,8.452721
-198.399593,186,8.509428
-94.479595,125,8.542791
-178.760961,213,8.605559
-1.704701,128,8.638847
-212.740359,184,8.691067
17.679684,173,8.739871
-162.144821,170,8.786626
-58.534649,105,8.81408
-324.820227,155,8.857885
4.084757,93,8.881687
-270.283523,185,8.932774
-80.922381,126,8.966806
-234.439258,214,9.200804
-274.599156,218,9.264778
-39.096274,152,9.306579
-86.715828,174,9.356053
-3.412915,156,9.39865
-314.003752,165,9.442425
-11.617661,128,9.476419
-173.426121,216,9.538336
-17.379383,158,9.582472
-60.624908,159,9.624449
-87.524292,174,9.673457
-80.016519,268,9.934254
-243.382989,197,9.989535
-43.245535,126,10.023525
-30.877833,124,10.056902
-7.926118,198,10.114703
-95.525725,144,10.153708
-155.344082,195,10.210298
-111.237394,140,10.248317
-180.965397,221,10.314703
-35.957973,147,10.356095
-46.430433,109,10.38513
-266.17105,260,10.470212
-160.839254,218,10.70429
-144.628662,177,10.752868
-47.098622,204,10.815752
-128.983204,184,10.86755
-47.421579,142,10.905821
-21.282728,248,10.983606
-48.663393,165,11.029949
-201.488356,349,11.154464
-200.973684,164,11.200068
12.520209,125,11.233756
-112.035612,218,11.471028
-259.575598,391,11.624496
-53.602192,218,11.692082
-97.121828,191,11.747519
-75.475034,171,11.79668
-109.155059,218,11.862497
-92.921492,239,11.936785
-180.900626,154,11.979507
33.37171,171,12.028362
-9.714086,188,12.083296
-70.478367,176,12.304466
4.897442,1000,13.066975
-84.927775,271,13.152308
20.106765,146,13.19283
-33.23828,130,13.228016
-115.568518,175,13.277327
-34.264509,226,13.516728
-79.775839,231,13.588202
-67.037822,355,13.725436
80.596671,1000,14.279479
-129.307579,219,14.34003
-9.516381,434,14.706734
-181.456098,299,14.804109
-166.943716,305,14.908041
-138.476479,322,15.021601
-50.618427,233,15.094242
-207.501374,267,15.184984
-69.085977,236,15.258509
-179.019896,343,15.557563
-13.709455,276,15.644629
-101.490673,212,15.70936
-111.024288,393,15.851578
-98.716726,474,16.061841
-1.065021,190,16.119427
51.36892,127,16.154205
20.503677,1000,17.083588
-40.656087,230,17.151718
-137.568966,310,17.272296
-121.039647,255,17.351631
32.995586,167,17.399607
32.265671,1000,18.466248
-132.523377,290,18.571418
-26.981224,309,18.684232
-59.404505,1000,19.501514
38.72994,1000,20.26927
44.583246,1000,21.259699
54.066699,1000,22.025317
-176.844083,444,22.216051
-30.376627,241,22.298425
-123.733041,336,22.601928
-28.112791,249,22.686826
-94.68314,530,22.995389
-92.400649,403,23.172929
-87.794794,330,23.28582
-30.20336,309,23.395342
120.850295,1000,24.152642
-101.381673,392,24.309623
91.0731,1000,25.266876
31.593945,1000,26.143235
85.343012,1000,27.007783
-16.11402,198,27.067557
30.898312,1000,27.716092
36.901709,1000,28.563387
-59.876274,412,28.733997
-65.783591,444,28.923284
187.305453,612,29.254838
0.53059,253,29.504036
99.09938,1000,30.227196
84.550248,1000,31.321969
164.183239,551,31.657473
23.331056,1000,32.329635
62.068531,1000,33.244064
111.62357,1000,34.111404
53.179765,1000,34.950196
94.764389,1000,35.715007
-101.123421,471,35.898222
22.06195,1000,36.864414
53.791027,1000,37.90764
41.821549,1000,38.693908
15.271357,277,38.783025
-155.413967,635,39.117984
185.574391,741,39.872174
206.718302,661,40.188332
96.60547,1000,40.96563
-7.504119,370,41.092307
75.554585,1000,41.987444
155.52853,822,42.530865
-68.090729,479,42.801977
-64.844179,403,42.952495
76.665658,1000,43.800792
89.365477,1000,44.494153
129.175949,1000,45.53364
201.454047,515,45.722685
219.418438,581,46.012429
-92.987243,519,46.208658
-85.813524,449,46.574303
74.160771,1000,47.153998
133.210341,1000,47.862432
97.065821,1000,48.829406
-18.284797,434,49.00241
201.888263,530,49.201747
115.960941,1000,50.103756
202.596303,505,50.435772
-82.656467,470,50.638772
63.216637,1000,51.495925
57.822368,1000,52.216017
99.511246,1000,53.195971
78.589976,1000,54.061651
133.717019,1000,54.944179
101.421685,1000,55.496774
216.014619,605,55.974255
90.376157,1000,56.433406
224.758135,452,56.647084
-1.574256,254,56.732743
92.60826,1000,57.560508
92.844965,1000,58.35369
