#{"t_start": 1784626413.871989, "env_id": "LunarLander-v3"}
r,l,t
272.431826,277,143.124025
150.016531,1000,144.079334
265.799706,927,144.539878
144.204114,1000,145.608356
115.534238,1000,146.257321
151.494359,1000,147.207468
165.369946,1000,147.648792
130.851667,1000,148.547561
152.946391,1000,149.078934
102.141705,1000,150.326058
135.341601,1000,150.899232
112.252722,1000,152.085088
105.998453,1000,152.74998
117.649347,1000,154.813943
140.710297,1000,156.012172
129.438623,1000,156.695795
165.538104,1000,157.596653
49.962304,1000,158.213428
120.98696,1000,159.242003
120.113701,1000,160.075539
82.979346,1000,161.200773
153.696366,1000,162.155178
112.357882,1000,163.064933
128.946447,1000,163.555705
119.501984,1000,164.566957
62.296106,1000,165.170707
135.911187,1000,166.281832
153.8931,1000,166.823741
122.533188,1000,167.871927
135.602887,1000,168.501566
137.915095,1000,169.668658
97.789161,1000,170.320626
155.161246,1000,171.316447
140.616625,1000,172.01662
128.654865,1000,172.908973
110.501636,1000,173.691363
135.662709,1000,174.724504
139.43732,1000,175.284273
157.767814,1000,177.385893
125.310336,1000,178.090374
139.947854,1000,178.956389
132.741491,1000,179.729788
99.669814,1000,180.882837
126.541148,1000,181.476069
148.084943,1000,182.539408
135.049552,1000,183.175745
128.003834,1000,184.183583
153.983504,1000,184.785307
172.259051,1000,185.81247
159.764996,1000,186.408757
151.523512,1000,187.490093
163.98525,1000,188.129463
164.159876,1000,189.099699
263.999779,737,189.532366
170.119999,1000,190.069148
103.605664,1000,191.030617
165.375158,1000,191.596551
160.021882,1000,192.544844
152.373613,1000,193.070297
117.94396,1000,193.944368
170.085323,1000,194.60178
152.878639,1000,195.825347
188.639978,1000,196.428138
192.519953,1000,197.314983
133.462905,1000,199.137062
168.440043,1000,200.091467
148.635806,1000,200.644383
170.948271,1000,201.586926
186.018221,1000,202.371845
138.657039,1000,203.289044
140.381395,1000,203.914583
176.580846,1000,205.114042
61.922405,237,205.200685
184.63004,1000,205.622539
239.359482,563,206.352433
266.554747,621,206.668198
236.774946,927,207.389657
240.949638,553,208.037823
275.492163,629,208.314856
267.66734,555,208.582371
260.68567,485,208.801973
288.265471,361,209.35038
286.193454,486,209.575991
255.034146,358,209.732172
256.461274,286,209.841241
280.180103,415,210.024854
257.646542,385,210.608964
251.322162,331,210.744273
289.192776,300,210.870994
271.798653,332,210.994464
286.631668,316,211.132899
222.96644,292,211.249579
297.501803,289,211.365381
256.602502,296,211.87496
264.317537,312,212.003505
261.650348,284,212.12532
232.407642,295,212.250393
277.267307,301,212.372961
257.273409,298,212.492478
281.395262,307,212.611166
236.670643,314,213.129988
241.235709,328,213.278786
255.901892,277,213.390604
229.334711,458,213.63934
250.640241,295,213.771321
303.115915,300,213.88203
283.4572,292,214.385272
244.429246,303,214.514961
254.949024,297,214.641208
289.704805,317,214.756947
248.069652,303,214.88312
300.853665,406,215.04459
209.210177,549,215.639857
272.401715,333,215.795394
286.17406,317,215.937082
295.773543,288,217.271842
262.106372,332,217.417057
246.259661,596,218.159627
241.987791,302,218.291049
242.949373,303,218.415148
246.73608,345,218.554676
267.93522,506,218.83879
277.243166,332,218.985992
298.829974,289,219.46272
287.562627,403,219.622358
149.128595,1000,220.102688
290.033847,387,220.303592
236.260713,685,221.153054
287.083279,530,221.51279
232.010482,407,221.70663
147.314803,1000,222.823888
173.275203,1000,223.331466
139.896437,1000,224.169087
109.421561,1000,224.820868
137.944248,1000,225.79821
102.179099,1000,226.490748
73.17477,1000,227.544284
141.495608,1000,228.14565
127.729078,1000,229.157305
125.885211,923,229.652833
96.805588,1000,230.805425
147.195508,1000,231.395769
117.28476,1000,232.311842
123.898318,1000,232.849584
137.398206,1000,233.347421
146.865055,1000,234.463274
179.432557,1000,235.045769
166.772769,1000,235.871703
128.998133,1000,237.852048
138.723522,1000,238.790633
114.886127,1000,239.362102
169.373671,1000,240.485575
143.560686,1000,241.043037
127.003767,1000,242.294137
150.636226,1000,242.869515
129.302436,1000,244.055803
147.576968,1000,244.663008
132.502375,1000,245.691055
137.108333,1000,246.33454
124.46594,1000,247.252519
178.013393,1000,247.830523
177.20268,1000,248.811726
103.984625,1000,249.79845
132.594584,1000,250.807321
169.838807,1000,251.413044
157.975199,1000,252.412517
168.867576,1000,253.222858
126.060279,1000,254.219053
146.258289,1000,254.791357
157.487719,1000,255.870714
127.362332,1000,256.498187
144.468492,1000,257.388251
145.597869,1000,258.049289
124.320453,1000,260.762871
125.774599,1000,261.463717
118.438059,1000,262.540469
144.090149,1000,263.18401
142.726351,1000,264.259462
152.132439,1000,264.917089
133.900434,1000,266.142585
124.152755,1000,266.757525
147.389519,1000,267.760746
152.723547,1000,268.291197
168.987491,1000,269.279871
102.679657,1000,270.010348
122.474731,1000,271.171183
-28.274916,246,271.258379
152.196429,1000,272.123054
145.424951,1000,273.198024
-24.305274,287,273.313042
121.795461,1000,274.011543
134.220579,1000,274.918859
129.890352,1000,275.600971
127.567508,1000,276.571032
154.024974,1000,277.377677
40.220687,314,277.500628
137.485931,1000,278.553598
118.381016,1000,279.227133
187.82306,541,279.907708
123.795283,1000,280.66831
137.770869,1000,281.59809
154.752626,1000,283.837666
186.726432,1000,284.70449
120.667128,1000,285.368053
154.365702,1000,286.445433
151.687688,1000,287.001976
110.379152,1000,287.762611
163.46826,1000,288.712223
160.711437,1000,289.436226
159.771058,1000,290.384838
170.875185,1000,291.013312
-74.600477,217,291.411878
131.961806,1000,291.997595
122.460586,1000,292.913712
184.823376,1000,293.443105
128.020864,1000,293.946968
136.091059,1000,294.870038
168.714127,1000,295.336807
120.265848,1000,296.307889
127.174237,1000,296.811393
162.44999,446,297.334173
160.175296,1000,297.877198
-13.397587,234,297.950724
146.46059,1000,298.793095
145.547383,1000,299.353916
152.263089,1000,300.253926
103.997501,1000,300.796071
128.282945,1000,301.698764
32.911913,238,303.512195
29.556424,267,303.59543
141.160366,1000,304.232596
171.88766,1000,305.081469
172.932445,1000,305.485297
162.087944,1000,306.332711
159.353357,1000,306.810975
178.182976,1000,307.61118
175.968455,1000,308.032146
182.297665,1000,308.816621
125.459693,1000,309.299081
111.058575,1000,310.235394
178.925897,1000,310.754193
125.963316,1000,311.743806
134.674881,1000,312.538798
131.672281,1000,313.488303
140.937446,1000,314.098285
147.634819,1000,315.164316
169.402206,1000,315.63821
144.632195,1000,316.481741
139.705877,1000,317.041303
254.467244,320,317.192449
44.681605,241,317.605319
151.160563,1000,318.000701
121.952425,1000,318.471912
157.55735,1000,319.367035
118.290923,1000,319.956362
133.031474,1000,320.763348
165.047812,1000,322.868341
178.058841,1000,323.749703
164.809552,1000,324.40793
51.047659,239,324.824845
171.533836,1000,325.292061
151.475632,1000,326.296285
139.326883,1000,326.893982
186.813641,1000,327.442422
177.649039,1000,328.224985
171.12064,1000,328.77316
153.376217,1000,329.804645
112.246001,1000,330.505278
118.742424,1000,331.555766
125.569358,1000,332.140569
100.607569,1000,333.097265
135.532197,1000,333.665531
152.948398,1000,334.567234
101.826535,1000,335.21395
131.287432,1000,336.229721
134.751751,1000,336.745347
-9.339971,297,336.852247
171.90056,1000,337.692385
145.392422,1000,338.128383
159.027093,1000,338.982844
132.053326,1000,339.423337
175.742164,1000,340.182178
