#{"t_start": 1784145448.2867713, "env_id": "LunarLander-v3"}
r,l,t
-178.698054,146,21.478414
-76.631369,135,21.513191
-51.931003,192,21.564704
-10.549452,1000,22.209321
17.917771,144,22.550826
15.021399,140,22.58867
2.604398,159,22.630628
-41.890457,126,22.66429
36.306681,125,22.697239
85.315205,1000,23.287059
-24.182159,208,23.347366
-18.590044,159,23.38928
82.443628,1000,24.838312
49.498323,166,24.882388
-12.712019,197,24.935729
-27.71762,115,24.964577
34.788719,165,25.007241
26.406486,149,25.046741
-58.510953,179,25.094887
57.782776,1000,25.972499
18.923957,144,26.010811
21.847768,104,26.036965
20.436151,146,26.073396
-153.074373,170,26.118431
19.57537,199,26.170348
-16.318343,164,26.213941
-48.688621,133,26.24893
127.954894,1000,27.19836
-48.827784,203,27.253613
16.498292,174,27.300974
31.250714,169,27.347227
37.510411,178,27.396278
-27.342113,209,27.455165
42.932083,1000,28.321104
124.440407,1000,28.913695
109.842348,1000,29.865956
-6.310797,190,29.917005
-38.10186,201,29.97218
-7.334533,167,30.01771
9.077602,195,30.072942
109.216973,1000,31.057852
-18.318207,227,31.120613
-68.782178,185,31.171314
37.261685,142,31.209164
22.389891,158,31.250999
25.104579,172,31.297204
131.248553,1000,32.16066
-153.215374,156,32.204474
33.493978,164,32.248691
3.011894,131,32.283712
-25.832294,182,32.332884
94.443236,1000,32.781749
131.903606,1000,33.59114
35.489875,218,33.651029
12.328689,144,33.69047
79.917535,1000,34.504149
56.223703,131,34.537633
-79.048763,232,34.6006
16.627861,125,34.633125
41.274583,142,34.669878
58.251733,154,34.71085
25.159678,166,34.756147
52.912826,172,34.800679
25.962198,202,34.856781
30.431394,156,34.901643
151.576709,1000,35.665795
121.556121,1000,36.129678
-0.266131,151,36.16946
125.053829,1000,36.943931
96.352434,1000,37.333775
-22.54438,185,37.384025
66.357639,1000,38.099316
-2.140025,195,38.154213
34.368485,151,38.193813
133.144506,1000,38.926721
146.439424,1000,39.335196
37.173901,185,39.386769
144.70879,1000,40.808372
147.029973,1000,41.350527
-9.216359,195,41.403355
214.610646,796,42.115969
26.955643,219,42.179065
254.43021,663,42.422566
22.262584,156,42.464591
-0.029714,194,42.519075
34.733239,197,42.572253
7.419433,202,42.630152
95.772243,1000,43.47341
-34.199041,192,43.526653
142.198225,1000,43.919096
35.072377,220,44.297179
292.387265,813,44.632641
35.266219,137,44.670387
253.846184,619,44.891948
14.539681,169,44.93917
260.960727,268,45.337569
252.600285,411,45.495266
25.813001,226,45.559476
31.558029,203,45.615761
261.323598,395,45.766004
212.055931,290,45.861706
271.643189,503,46.367583
243.254254,330,46.484756
