#{"t_start": 1784297818.6760895, "env_id": "LunarLander-v3"}
r,l,t
-19.725088,147,162.454114
-33.180071,134,162.490528
232.507579,311,162.905029
239.672331,292,163.000483
-47.567023,84,163.022656
241.354478,355,163.159952
-50.32262,116,163.190244
250.281692,217,163.257594
-33.232146,93,163.282301
-56.536398,116,163.311942
185.990794,236,163.379514
245.643938,266,163.786107
258.607116,318,163.884178
217.887744,206,163.944366
-15.776928,141,163.981772
250.600465,276,164.064633
-135.618946,149,164.105584
-34.017413,107,164.133911
254.926391,241,164.205722
3.829763,117,164.236462
255.06724,227,164.30644
-20.081353,251,164.697528
-2.261358,97,164.7243
198.743808,461,164.894131
-53.911604,93,164.918644
236.70699,270,165.005058
211.824213,944,165.291786
24.438898,89,165.315067
252.244003,231,165.69783
-42.745147,122,165.731012
12.781968,117,165.761106
218.546874,244,165.837152
-2.945195,109,165.866183
-26.830563,114,165.89539
-20.639748,101,165.921706
-3.507488,126,165.954262
-43.686226,95,165.979352
-7.219487,97,166.004007
285.826051,324,166.105444
238.881621,210,166.163769
159.079879,277,166.559858
-14.080135,97,166.585376
-31.428713,83,166.606533
205.309531,228,166.67519
201.087458,570,166.88535
-50.913932,135,166.921377
249.544205,266,167.002103
-32.293331,83,167.02398
189.069044,224,167.087393
239.6571,251,167.156783
-20.353313,102,167.495195
250.633877,180,167.542676
-11.336901,112,167.57177
200.173221,208,167.633041
253.727515,169,167.679376
-39.845743,122,167.708935
31.023369,132,167.741945
-0.094215,125,167.772837
-36.618689,103,167.797926
-31.514926,107,167.824983
277.01436,170,167.869525
-10.437883,136,167.903025
232.931697,182,167.950849
-55.118626,113,167.97959
-8.856619,99,168.005512
252.469358,190,168.371059
-43.368193,99,168.394789
183.389821,234,168.466296
-44.59076,161,168.511069
255.706704,232,168.584292
-15.200661,81,168.605106
-32.251669,108,168.63107
1.496888,121,168.660462
-33.243688,91,168.684027
-34.413412,129,168.715901
-43.138014,169,168.763556
-13.890077,148,168.80385
-78.433499,109,168.831376
256.211614,208,168.886472
202.031762,259,169.278869
171.165299,357,169.409978
141.461101,1000,169.946385
236.381979,316,170.054771
-36.887378,93,170.077575
-6.599789,117,170.421542
12.676336,148,170.458366
212.961292,358,170.59346
239.427024,419,170.772384
241.347387,220,170.840102
-122.177467,625,171.069665
232.73688,401,171.540866
177.885303,381,171.704512
-10.998317,343,171.825368
-64.194148,95,171.849061
-175.646042,563,172.079451
220.864286,352,172.219712
-82.280696,86,172.239919
234.665334,737,174.145711
89.096999,1000,174.566953
211.879171,464,175.106954
-40.273997,219,175.170656
135.090949,828,175.60216
258.614748,353,175.724685
234.846602,389,175.862785
246.659573,416,176.333701
26.580048,1000,177.002378
226.381663,439,177.229471
231.783391,392,177.717705
217.795337,483,177.956968
199.998112,298,178.054972
179.208547,606,178.39248
-5.579096,134,178.428092
158.609854,473,178.972837
118.321166,856,179.481669
187.315358,612,179.714416
212.149516,388,179.865047
193.845147,889,180.502102
-173.70078,213,180.567532
213.023023,338,180.674734
249.165627,484,180.89329
42.356522,1000,181.753862
113.10718,939,182.760219
69.825048,1000,183.809309
91.267162,778,184.164078
178.706903,600,184.471231
-54.007562,1000,185.351123
200.256986,453,185.565524
145.794063,944,186.496204
59.395337,716,186.820662
222.669461,352,186.962511
67.927394,940,187.919286
76.650727,1000,188.523139
-77.696638,208,188.586975
219.051883,540,188.856033
122.021547,628,189.466957
-54.250528,1000,189.989395
205.941617,504,190.569729
189.434061,374,190.738801
212.063044,448,190.927561
224.083848,497,192.415659
208.340627,359,192.556794
159.289054,736,193.151161
-29.771397,190,193.206286
111.47795,881,193.674634
216.216237,313,193.792835
204.180392,362,194.238721
215.608537,451,194.444361
248.149455,403,194.621252
304.04341,300,194.726372
233.361722,347,194.871864
233.93403,513,195.392565
258.766301,349,195.516254
203.437918,599,195.776875
256.376741,350,195.90886
251.475845,299,196.019899
189.900688,571,196.571873
234.727305,333,196.700343
280.582713,366,196.825081
194.190598,298,196.930883
245.66041,368,197.065768
71.732441,1000,198.090002
273.665683,334,198.196872
275.884925,306,198.306601
-24.95254,285,198.403598
249.582867,567,198.685283
180.698521,655,199.298152
217.612693,343,199.42328
217.99672,280,199.514489
87.948059,1000,200.277755
246.390283,332,200.39507
241.660632,284,200.484144
-49.012766,167,200.531125
261.468142,280,200.625239
227.523021,391,200.78314
231.227294,346,200.916721
266.364457,323,201.346994
224.068897,299,201.455684
250.619884,328,201.571663
274.504703,340,201.695142
207.57528,402,201.830457
266.897056,410,201.967725
247.800038,499,202.548608
247.153562,291,202.656688
85.871349,1000,203.321541
